002531.XSHE,-0.05507
002532.XSHE,-0.013011
002533.XSHE,0.012131
002534.XSHE,0.971706
002535.XSHE,-0.440254
002536.XSHE,2.363009
002537.XSHE,-0.089685
002538.XSHE,-0.559593
002539.XSHE,-0.244085
002540.XSHE,-0.373806
002541.XSHE,-1.01283
002542.XSHE,-0.649117
002543.XSHE,-1.470377
002544.XSHE,0.467855
002545.XSHE,-0.176915
002546.XSHE,0.048756
002547.XSHE,-0.672651
002548.XSHE,-0.270845
002549.XSHE,-0.432861
002550.XSHE,-0.431384
002551.XSHE,-0.491873
002552.XSHE,2.6379
002553.XSHE,-0.258499
002554.XSHE,-0.479738
002555.XSHE,-0.180516
002556.XSHE,-0.711074
002557.XSHE,-1.363149
002558.XSHE,-0.237152
002559.XSHE,0.707461
002560.XSHE,0.517131
002561.XSHE,-0.904444
002562.XSHE,0.117024
002563.XSHE,-1.174242
002564.XSHE,-0.13833
002565.XSHE,0.613119
002566.XSHE,-0.70239
002567.XSHE,-0.916003
002568.XSHE,-1.350433
002569.XSHE,-0.642044
002570.XSHE,-0.645016
002571.XSHE,-0.366099
002572.XSHE,-1.446395
002573.XSHE,-0.688522
002574.XSHE,-0.404994
002575.XSHE,0.269537
002576.XSHE,-0.095337
002577.XSHE,0.22309
002578.XSHE,0.321335
002579.XSHE,2.341012
002580.XSHE,0.131415
002581.XSHE,-0.495708
002582.XSHE,-0.276013
002583.XSHE,-0.165493
002584.XSHE,0.122083
002585.XSHE,1.496119
002586.XSHE,-0.667631
002587.XSHE,0.179604
002588.XSHE,-0.697033
002589.XSHE,-0.226012
002590.XSHE,0.000525
002591.XSHE,0.095527
002592.XSHE,-1.144258
002593.XSHE,-0.459691
002594.XSHE,-1.008336
002595.XSHE,-0.327476
002596.XSHE,-0.504154
002597.XSHE,-0.696594
002598.XSHE,-0.87808
002599.XSHE,-0.563343
002600.XSHE,1.288211
002601.XSHE,-0.414799
002602.XSHE,-0.621593
002603.XSHE,-0.790381
002605.XSHE,-0.505044
002606.XSHE,0.325492
002607.XSHE,-0.114729
002608.XSHE,-0.772818
002609.XSHE,-0.238284
002611.XSHE,0.270415
002612.XSHE,-0.929522
002613.XSHE,0.214187
002614.XSHE,-0.751358
002615.XSHE,-0.418852
002616.XSHE,-0.47675
002617.XSHE,0.741128
002620.XSHE,-0.842857
002622.XSHE,-0.050498
002623.XSHE,0.086641
002624.XSHE,0.181969
002625.XSHE,0.127953
002626.XSHE,-0.50399
002627.XSHE,-0.641923
002628.XSHE,0.353356
002629.XSHE,-0.761309
002630.XSHE,-0.227115
002631.XSHE,0.918344
002632.XSHE,0.012375
002633.XSHE,0.006171
002634.XSHE,-0.426742
002635.XSHE,1.29134
002636.XSHE,2.398842
002637.XSHE,-0.729243
002638.XSHE,0.396594
002639.XSHE,0.145601
002640.XSHE,0.250657
002641.XSHE,-0.811171
002642.XSHE,-0.761939
002643.XSHE,1.09645
002644.XSHE,-0.953343
002645.XSHE,1.952655
002646.XSHE,-1.014939
002647.XSHE,0.197166
002648.XSHE,-0.910138
002649.XSHE,-0.009351
002650.XSHE,-0.794274
002651.XSHE,-0.129361
002652.XSHE,0.221416
002653.XSHE,0.13941
002654.XSHE,1.735963
002655.XSHE,1.885761
002656.XSHE,-0.909586
002657.XSHE,0.188788
002658.XSHE,-0.227797
002659.XSHE,-0.11121
002660.XSHE,-0.075118
002661.XSHE,-1.113732
002662.XSHE,-0.027806
002663.XSHE,0.107173
002664.XSHE,0.499584
002666.XSHE,-0.278364
002667.XSHE,-0.356672
002668.XSHE,-0.60259
002669.XSHE,0.983742
002670.XSHE,-0.401929
002671.XSHE,-0.553577
002672.XSHE,-0.469697
002673.XSHE,-0.526454
002674.XSHE,-0.0752
002675.XSHE,-0.953909
002676.XSHE,0.08263
002677.XSHE,-0.836769
002678.XSHE,-0.568575
002679.XSHE,-0.762748
002681.XSHE,-0.085708
002682.XSHE,0.0435
002683.XSHE,0.323217
002685.XSHE,0.346918
002686.XSHE,-0.52781
002687.XSHE,-0.430199
002688.XSHE,-0.622209
002689.XSHE,-0.702419
002690.XSHE,-0.55503
002691.XSHE,-0.102111
002692.XSHE,0.038574
002693.XSHE,-0.042495
002694.XSHE,-0.603736
002695.XSHE,-0.554397
002696.XSHE,-0.619678
002697.XSHE,-0.921973
002698.XSHE,-0.126118
002700.XSHE,-0.455911
002701.XSHE,-1.140832
002702.XSHE,-0.48135
002703.XSHE,0.146231
002705.XSHE,-0.969798
002706.XSHE,0.9495
002707.XSHE,-0.532732
002708.XSHE,0.997396
002709.XSHE,0.499877
002712.XSHE,-0.16134
002713.XSHE,0.183283
002714.XSHE,-1.097837
002715.XSHE,-0.537395
002716.XSHE,1.444594
002717.XSHE,-1.229199
002718.XSHE,0.802466
002719.XSHE,-0.39486
002721.XSHE,-0.185349
002722.XSHE,-0.439289
002723.XSHE,-0.187535
002724.XSHE,-0.117361
002725.XSHE,0.931478
002726.XSHE,-1.610314
002727.XSHE,-1.165761
002728.XSHE,-0.266086
002729.XSHE,0.659447
002730.XSHE,0.797486
002731.XSHE,-1.407302
002732.XSHE,-0.84533
002733.XSHE,0.966913
002734.XSHE,0.24432
002735.XSHE,0.849196
002736.XSHE,-0.599953
002737.XSHE,-1.425997
002738.XSHE,0.756042
002739.XSHE,-0.809971
002741.XSHE,2.165518
002742.XSHE,-0.098912
002743.XSHE,-0.019764
002745.XSHE,1.448501
002746.XSHE,-1.408097
002747.XSHE,0.630957
002748.XSHE,-0.192987
002749.XSHE,-1.298562
002752.XSHE,-0.273324
002753.XSHE,-0.923998
002755.XSHE,-0.166809
002756.XSHE,0.140916
002757.XSHE,0.887151
002758.XSHE,-0.858599
002759.XSHE,0.05391
002760.XSHE,0.113802
002761.XSHE,-0.867527
002762.XSHE,-0.133018
002763.XSHE,-0.785016
002765.XSHE,-0.127263
002766.XSHE,-0.69257
002767.XSHE,-0.446879
002768.XSHE,1.046734
002769.XSHE,-0.342744
002771.XSHE,0.255293
002772.XSHE,-0.308684
002773.XSHE,-0.503462
002774.XSHE,0.47169
002775.XSHE,-0.173246
002777.XSHE,-0.167871
002778.XSHE,-0.245143
002779.XSHE,0.896857
002780.XSHE,-0.405604
002782.XSHE,1.365425
002783.XSHE,-0.555185
002785.XSHE,0.218056
002786.XSHE,-0.54887
002787.XSHE,1.617418
002788.XSHE,-0.53554
002789.XSHE,-0.186586
002790.XSHE,-0.693174
002791.XSHE,-0.492969
002792.XSHE,1.367806
002793.XSHE,-0.060882
002795.XSHE,0.109339
002796.XSHE,1.871082
002797.XSHE,-0.364497
002798.XSHE,-0.59319
002799.XSHE,-0.550306
002800.XSHE,-0.124826
002801.XSHE,0.188835
002802.XSHE,-0.090804
002803.XSHE,0.551108
002805.XSHE,1.022333
002806.XSHE,0.575554
002807.XSHE,-1.509171
002809.XSHE,-0.398352
002810.XSHE,-0.131609
002811.XSHE,0.099563
002812.XSHE,0.152156
002813.XSHE,-0.465795
002815.XSHE,1.858159
002816.XSHE,-0.273289
002817.XSHE,-0.588689
002818.XSHE,-0.999477
002819.XSHE,0.159998
002820.XSHE,-0.3412
002821.XSHE,0.680858
002822.XSHE,-0.628694
002823.XSHE,0.194565
002824.XSHE,1.895933
002825.XSHE,-0.163436
002826.XSHE,-0.044149
002827.XSHE,0.323472
002828.XSHE,-1.209331
002829.XSHE,0.054267
002830.XSHE,0.398342
002831.XSHE,0.636972
002832.XSHE,-0.879806
002833.XSHE,-0.114459
002835.XSHE,-0.253731
002836.XSHE,-0.207143
002837.XSHE,2.186232
002838.XSHE,1.284297
002839.XSHE,-1.536748
002840.XSHE,-0.917535
002841.XSHE,0.165258
002842.XSHE,1.161455
002843.XSHE,1.252795
002845.XSHE,0.788631
002846.XSHE,0.068462
002847.XSHE,-1.568617
002848.XSHE,0.320336
002849.XSHE,0.546093
002850.XSHE,0.378656
002851.XSHE,2.703021
002852.XSHE,-0.772988
002853.XSHE,-0.025474
002855.XSHE,0.180679
002856.XSHE,-0.527196
002857.XSHE,0.242767
002858.XSHE,-0.05886
002859.XSHE,2.200393
002860.XSHE,0.041176
002861.XSHE,0.79827
002862.XSHE,-0.014896
002863.XSHE,-0.09371
002864.XSHE,-0.469709
002865.XSHE,1.119397
002866.XSHE,0.449595
002867.XSHE,-1.208455
002868.XSHE,-0.255211
002869.XSHE,-0.316448
002870.XSHE,-0.162077
002871.XSHE,0.928528
002872.XSHE,-0.430036
002873.XSHE,-0.686319
002875.XSHE,0.190952
002876.XSHE,0.622562
002877.XSHE,-0.330363
002878.XSHE,-0.533233
002879.XSHE,0.317811
002880.XSHE,-0.621901
002881.XSHE,-0.040439
002882.XSHE,-0.20941
002883.XSHE,-0.749563
002884.XSHE,-0.925706
002885.XSHE,2.090846
002886.XSHE,1.200471
002887.XSHE,0.217104
002888.XSHE,0.225835
002889.XSHE,-1.086952
002890.XSHE,-0.178655
002891.XSHE,-0.853444
002892.XSHE,-0.492758
002893.XSHE,-0.734204
002895.XSHE,-0.14217
002896.XSHE,0.200154
002897.XSHE,2.105372
002899.XSHE,-0.149811
002900.XSHE,-0.543421
002901.XSHE,-0.714121
002902.XSHE,1.471453
002903.XSHE,1.81883
002905.XSHE,-0.459879
002906.XSHE,-0.413678
002907.XSHE,-0.437958
002908.XSHE,-0.188956
002909.XSHE,0.03448
002910.XSHE,-0.151642
002911.XSHE,-1.225897
002912.XSHE,0.247452
002913.XSHE,1.997191
002915.XSHE,-0.367021
002916.XSHE,2.574689
002917.XSHE,-0.294545
002918.XSHE,0.375803
002919.XSHE,0.296018
002920.XSHE,-0.252561
002921.XSHE,0.572329
002922.XSHE,1.665655
002923.XSHE,-0.413596
002925.XSHE,1.078166
002926.XSHE,-0.619764
002927.XSHE,0.865489
002928.XSHE,-0.095713
002929.XSHE,1.657474
002930.XSHE,-0.035768
002931.XSHE,0.642938
002932.XSHE,-0.772855
002933.XSHE,-0.237059
002935.XSHE,0.6502
002936.XSHE,-1.369891
002937.XSHE,0.763993
002938.XSHE,1.870286
002939.XSHE,-0.367315
002940.XSHE,-0.336934
002941.XSHE,-0.640978
002942.XSHE,-0.414212
002943.XSHE,2.050749
002945.XSHE,-0.153428
002946.XSHE,-1.567571
002947.XSHE,1.47476
002948.XSHE,-1.51932
002949.XSHE,-0.502596
002950.XSHE,-0.575531
002951.XSHE,0.28157
002952.XSHE,-0.274853
002953.XSHE,-0.3234
002955.XSHE,-0.09331
002956.XSHE,-0.490615
002957.XSHE,2.377988
002958.XSHE,-1.559682
002959.XSHE,-0.901153
002960.XSHE,-0.413695
002961.XSHE,0.258349
002962.XSHE,0.34001
002963.XSHE,0.413575
002965.XSHE,0.882237
002966.XSHE,-1.692371
002967.XSHE,0.139654
002968.XSHE,-0.405701
002969.XSHE,1.011337
002970.XSHE,1.330543
002971.XSHE,0.527272
002972.XSHE,0.15749
002973.XSHE,-0.582808
002975.XSHE,2.703021
002976.XSHE,0.768256
002977.XSHE,-0.197997
002978.XSHE,-0.000927
002979.XSHE,0.555731
002980.XSHE,1.833982
002981.XSHE,-0.723303
002982.XSHE,-1.335926
002983.XSHE,0.67556
002984.XSHE,-1.059843
002985.XSHE,-0.11567
002986.XSHE,-0.958062
002987.XSHE,-0.342651
002988.XSHE,0.329365
002989.XSHE,1.679284
002990.XSHE,1.402322
002991.XSHE,-1.024032
002992.XSHE,0.712607
002993.XSHE,1.863141
002995.XSHE,-0.197475
002996.XSHE,-0.118141
002997.XSHE,0.072981
002998.XSHE,-0.078408
002999.XSHE,-0.753541
003000.XSHE,-1.253416
003001.XSHE,-0.45289
003002.XSHE,-0.281584
003003.XSHE,-0.31348
003004.XSHE,0.493454
003005.XSHE,-0.399608
003006.XSHE,-1.045144
003007.XSHE,0.535086
003008.XSHE,-0.56477
003009.XSHE,0.00017
003010.XSHE,-0.836099
003011.XSHE,-0.069547
003012.XSHE,-0.979195
003013.XSHE,-0.011513
003015.XSHE,-0.017784
003016.XSHE,-0.678688
003017.XSHE,-0.176289
003018.XSHE,1.814871
003019.XSHE,0.878483
003020.XSHE,-0.015698
003021.XSHE,0.700464
003022.XSHE,0.38722
003023.XSHE,-0.756672
003025.XSHE,-0.063371
003026.XSHE,1.305714
003027.XSHE,-0.0706
003028.XSHE,-0.181603
003029.XSHE,-0.172401
003030.XSHE,-0.454181
003031.XSHE,2.485644
003032.XSHE,-0.285323
003033.XSHE,0.654649
003035.XSHE,-0.32506
003036.XSHE,1.645341
003037.XSHE,-0.734201
003038.XSHE,-0.08417
003039.XSHE,-0.772422
003040.XSHE,0.016713
003041.XSHE,0.383501
003042.XSHE,-0.387518
003043.XSHE,1.507404
003816.XSHE,-1.308828
300001.XSHE,0.129411
300002.XSHE,0.155806
300003.XSHE,-0.113758
300004.XSHE,1.34535
300005.XSHE,1.351655
300006.XSHE,0.226527
300007.XSHE,1.030819
300008.XSHE,0.005675
300009.XSHE,-0.541628
300010.XSHE,0.324985
300011.XSHE,-0.270874
300012.XSHE,-0.011906
300013.XSHE,-0.345636
300014.XSHE,0.302508
300015.XSHE,-0.849347
300016.XSHE,0.301562
300017.XSHE,1.458102
300018.XSHE,1.422384
300019.XSHE,0.543293
300020.XSHE,-0.30176
300021.XSHE,-0.582692
300022.XSHE,-0.705838
300024.XSHE,0.577752
300025.XSHE,-0.072242
300026.XSHE,-0.965442
300027.XSHE,-0.555437
300030.XSHE,-0.176798
300031.XSHE,0.913416
300032.XSHE,0.455058
300033.XSHE,0.748688
300034.XSHE,0.370571
300035.XSHE,-0.430111
300036.XSHE,-0.021149
300037.XSHE,1.614112
300039.XSHE,-0.381893
300040.XSHE,-0.605011
300041.XSHE,1.210326
300042.XSHE,2.703021
300043.XSHE,0.230498
300044.XSHE,-0.587783
300045.XSHE,1.24551
300046.XSHE,0.798834
300047.XSHE,0.260329
300048.XSHE,-0.287959
300049.XSHE,0.117603
300050.XSHE,0.080361
300051.XSHE,-0.069999
300052.XSHE,0.61409
300053.XSHE,1.176339
300054.XSHE,2.097867
300055.XSHE,0.086259
300056.XSHE,-0.182391
300057.XSHE,0.816588
300058.XSHE,1.438525
300059.XSHE,0.013497
300061.XSHE,0.31582
300062.XSHE,0.159752
300063.XSHE,0.961875
300065.XSHE,1.150901
300066.XSHE,0.689398
300067.XSHE,0.467511
300068.XSHE,0.325188
300069.XSHE,-0.679819
300070.XSHE,-0.905045
300071.XSHE,0.607017
300072.XSHE,-0.386095
300073.XSHE,0.388725
300074.XSHE,0.139118
300075.XSHE,-0.19176
300076.XSHE,-0.399513
300077.XSHE,1.381851
300078.XSHE,-0.077975
300079.XSHE,-0.134137
300080.XSHE,-0.508959
300081.XSHE,0.30735
300082.XSHE,0.627459
300083.XSHE,1.761001
300084.XSHE,-0.294886
300085.XSHE,1.047836
300086.XSHE,-0.337299
300087.XSHE,-1.072407
300088.XSHE,1.656404
300091.XSHE,-0.679562
300092.XSHE,-0.062968
300093.XSHE,0.810328
300094.XSHE,-0.422831
300095.XSHE,0.244136
300096.XSHE,0.382691
300097.XSHE,0.768697
300098.XSHE,0.341357
300099.XSHE,0.46394
300100.XSHE,0.342938
300101.XSHE,0.637667
300102.XSHE,1.493411
300103.XSHE,0.036353
300105.XSHE,-0.80777
300106.XSHE,-0.062014
300107.XSHE,-0.171613
300109.XSHE,0.599613
300110.XSHE,-0.664218
300111.XSHE,0.079463
300112.XSHE,0.480101
300113.XSHE,0.745885
300115.XSHE,0.934317
300118.XSHE,0.861794
300119.XSHE,-0.712622
300120.XSHE,0.534492
300121.XSHE,0.695165
300122.XSHE,-0.164183
300123.XSHE,-0.220047
300124.XSHE,0.087309
300125.XSHE,0.006526
300126.XSHE,-0.073822
300127.XSHE,0.506725
300128.XSHE,1.270396
300129.XSHE,0.844244
300130.XSHE,0.525348
300131.XSHE,2.158047
300132.XSHE,-0.033753
300133.XSHE,0.762669
300134.XSHE,0.401781
300135.XSHE,-0.73761
300136.XSHE,2.703021
300137.XSHE,1.677583
300138.XSHE,-1.021998
300139.XSHE,1.619879
300140.XSHE,-0.58326
300141.XSHE,0.348012
300142.XSHE,0.589556
300143.XSHE,-0.054253
300144.XSHE,-0.912217
300145.XSHE,0.844283
300146.XSHE,-0.710094
300147.XSHE,-0.226362
300148.XSHE,-0.01142
300149.XSHE,0.039112
300150.XSHE,-0.080004
300151.XSHE,2.414955
300152.XSHE,-0.342457
300153.XSHE,1.476298
300154.XSHE,0.34912
300155.XSHE,-0.671245
300157.XSHE,-0.708116
300158.XSHE,-0.501925
300159.XSHE,0.177724
300160.XSHE,-0.500342
300161.XSHE,0.473809
300162.XSHE,0.969466
300163.XSHE,0.076472
300164.XSHE,-1.998784
300165.XSHE,0.305917
300166.XSHE,1.757288
300167.XSHE,-0.109959
300168.XSHE,-0.047529
300169.XSHE,-0.026909
300170.XSHE,0.996891
300171.XSHE,-0.108031
300172.XSHE,-0.634752
300173.XSHE,-0.296083
300174.XSHE,1.354122
300175.XSHE,-0.343755
300176.XSHE,-0.597901
300177.XSHE,0.263131
300179.XSHE,2.703021
300180.XSHE,-0.249705
300181.XSHE,-0.97564
300182.XSHE,0.500222
300183.XSHE,0.305034
300184.XSHE,2.003526
300185.XSHE,-0.300454
300187.XSHE,-0.364231
300188.XSHE,-0.523675
300189.XSHE,-0.186745
300190.XSHE,-0.429498
300191.XSHE,-0.986426
300192.XSHE,0.729183
300193.XSHE,-0.163158
300194.XSHE,-0.754773
300195.XSHE,0.549043
300196.XSHE,2.180841
300197.XSHE,0.07946
300198.XSHE,-0.998413
300199.XSHE,1.569765
300200.XSHE,0.267714
300201.XSHE,1.580718
300203.XSHE,-0.209433
300204.XSHE,0.106929
300205.XSHE,-1.121675
300206.XSHE,0.075337
300207.XSHE,0.278304
300209.XSHE,2.620401
300210.XSHE,-0.078117
300211.XSHE,0.057595
300212.XSHE,-0.614055
300213.XSHE,0.142985
300214.XSHE,0.659998
300215.XSHE,0.114907
300217.XSHE,0.274996
300218.XSHE,-0.403675
300219.XSHE,0.50661
300220.XSHE,0.031299
300221.XSHE,1.40435
300222.XSHE,1.128979
300223.XSHE,2.703021
300224.XSHE,0.584679
300225.XSHE,0.348733
300226.XSHE,0.189497
300227.XSHE,1.678819
300228.XSHE,-0.133602
300229.XSHE,0.888746
300230.XSHE,-0.47064
300231.XSHE,0.827991
300232.XSHE,0.14953
300233.XSHE,-0.37983
300234.XSHE,0.583311
300235.XSHE,-0.168907
300236.XSHE,2.227071
300237.XSHE,-0.854579
300238.XSHE,0.049021
300239.XSHE,-0.205518
300240.XSHE,-0.49334
300241.XSHE,0.544561
300242.XSHE,0.130967
300243.XSHE,1.572778
300244.XSHE,0.759152
300245.XSHE,0.028356
300246.XSHE,0.135135
300247.XSHE,-0.340859
300248.XSHE,0.390596
300249.XSHE,1.497936
300250.XSHE,0.295177
300251.XSHE,-0.296197
300252.XSHE,1.652991
300253.XSHE,0.415229
300254.XSHE,0.11475
300255.XSHE,-0.270682
300256.XSHE,-0.005115
300257.XSHE,1.293953
300258.XSHE,0.303683
300259.XSHE,0.92725
300260.XSHE,1.844008
300261.XSHE,-0.50226
300263.XSHE,1.742422
300264.XSHE,-0.350984
300265.XSHE,1.416945
300266.XSHE,-0.418428
300267.XSHE,0.230111
300268.XSHE,-0.021783
300269.XSHE,0.870391
300270.XSHE,1.770934
300271.XSHE,-0.025019
300272.XSHE,-0.229593
300274.XSHE,0.338121
300275.XSHE,-0.023676
300276.XSHE,0.198005
300277.XSHE,1.131619
300278.XSHE,0.339807
300279.XSHE,0.636392
300281.XSHE,0.031473
300283.XSHE,2.117792
300284.XSHE,-0.704978
300285.XSHE,2.703021
300286.XSHE,0.899517
300287.XSHE,0.38354
300288.XSHE,-0.263395
300289.XSHE,-0.360363
300290.XSHE,-0.762661
300291.XSHE,0.2259
300292.XSHE,0.742963
300293.XSHE,-0.369706
300294.XSHE,-0.955036
300295.XSHE,-0.445772
300296.XSHE,0.260616
300298.XSHE,-0.924684
300299.XSHE,0.168468
300300.XSHE,0.107943
300301.XSHE,-0.679857
300302.XSHE,2.569663
300303.XSHE,0.949629
300304.XSHE,1.314096
300305.XSHE,0.080844
300306.XSHE,-0.10059
300307.XSHE,0.302147
300308.XSHE,2.137898
300310.XSHE,0.259914
300311.XSHE,-0.608469
300313.XSHE,-1.072348
300314.XSHE,0.217191
300315.XSHE,-0.039633
300316.XSHE,1.54184
300317.XSHE,-1.063871
300318.XSHE,-0.401437
300319.XSHE,2.138753
300320.XSHE,0.147042
300321.XSHE,1.530207
300322.XSHE,1.927958
300323.XSHE,1.857408
300324.XSHE,0.938447
300326.XSHE,-0.693461
300327.XSHE,1.14029
300328.XSHE,0.821732
300329.XSHE,-0.296184
300331.XSHE,2.470451
300332.XSHE,-1.034059
300333.XSHE,0.872544
300334.XSHE,-0.083479
300335.XSHE,-0.7075
300337.XSHE,0.920262
300338.XSHE,-0.845391
300339.XSHE,0.320512
300340.XSHE,0.163615
300341.XSHE,-0.002751
300342.XSHE,0.913958
300343.XSHE,-0.333446
300345.XSHE,0.439647
300346.XSHE,1.520737
300347.XSHE,0.233935
300348.XSHE,-0.049184
300349.XSHE,0.461508
300350.XSHE,-0.265211
300351.XSHE,1.211454
300352.XSHE,0.082355
300353.XSHE,0.507499
300354.XSHE,0.680244
300355.XSHE,-0.331291
300357.XSHE,-0.333417
300358.XSHE,0.092636
300359.XSHE,-0.146175
300360.XSHE,-0.451483
300363.XSHE,0.664216
300364.XSHE,1.41677
300365.XSHE,0.26701
300366.XSHE,0.084658
300368.XSHE,0.665505
300369.XSHE,0.016802
300370.XSHE,-0.19254
300371.XSHE,-0.127663
300373.XSHE,2.038129
300374.XSHE,-0.581179
300375.XSHE,0.076019
300376.XSHE,-0.331809
300377.XSHE,0.96754
300378.XSHE,1.155476
300380.XSHE,0.267988
300381.XSHE,-0.208691
300382.XSHE,2.193069
300383.XSHE,0.584144
300384.XSHE,-0.348242
300385.XSHE,-0.643785
300386.XSHE,0.25429
300387.XSHE,-0.425143
300388.XSHE,-0.758177
300389.XSHE,0.274189
300390.XSHE,0.669552
300393.XSHE,0.947859
300394.XSHE,2.703021
300395.XSHE,2.451437
300396.XSHE,-0.661848
300397.XSHE,0.924564
300398.XSHE,2.234985
300399.XSHE,0.834817
300400.XSHE,1.849449
300401.XSHE,1.273695
300402.XSHE,0.219077
300403.XSHE,0.470695
300404.XSHE,0.063486
300405.XSHE,0.088246
300406.XSHE,-0.700068
300407.XSHE,-0.062002
300408.XSHE,2.703021
300409.XSHE,1.044062
300410.XSHE,1.480074
300411.XSHE,0.202654
300412.XSHE,-0.057378
300413.XSHE,-0.252347
300414.XSHE,0.370958
300415.XSHE,0.014244
300416.XSHE,1.023985
300417.XSHE,0.291157
300418.XSHE,1.158703
300419.XSHE,0.015306
300420.XSHE,1.806956
300421.XSHE,0.668676
300422.XSHE,-0.301627
300423.XSHE,0.242147
300424.XSHE,0.616922
300425.XSHE,-0.5424
300426.XSHE,-0.041418
300427.XSHE,0.76824
300428.XSHE,0.589949
300429.XSHE,1.046535
300430.XSHE,-0.150964
300432.XSHE,0.514124
300433.XSHE,1.587077
300434.XSHE,0.036088
300435.XSHE,0.245428
300436.XSHE,0.213359
300437.XSHE,0.12908
300438.XSHE,0.319248
300439.XSHE,-0.67362
300440.XSHE,0.356309
300441.XSHE,-0.120455
300442.XSHE,1.222686
300443.XSHE,-0.070006
300444.XSHE,0.405701
300445.XSHE,0.54154
300446.XSHE,0.106653
300447.XSHE,0.395752
300448.XSHE,0.41967
300449.XSHE,0.599255
300450.XSHE,0.911323
300451.XSHE,-0.149053
300452.XSHE,-0.813719
300453.XSHE,-0.831168
300454.XSHE,0.963075
300455.XSHE,0.736044
300456.XSHE,1.809898
300457.XSHE,0.246993
300458.XSHE,1.177165
300459.XSHE,-0.013384
300460.XSHE,0.462648
300461.XSHE,0.3102
300462.XSHE,-0.374432
300463.XSHE,-0.616389
300464.XSHE,0.598239
300465.XSHE,-0.282215
300466.XSHE,-0.093858
300467.XSHE,0.55056
300468.XSHE,0.177331
300469.XSHE,1.118261
300470.XSHE,-0.784877
300471.XSHE,-0.411419
300472.XSHE,-0.51202
300473.XSHE,0.686666
300474.XSHE,0.640068
300475.XSHE,2.703021
300476.XSHE,2.703021
300477.XSHE,-0.264232
300478.XSHE,1.031764
300479.XSHE,-0.227186
300480.XSHE,1.822663
300481.XSHE,0.99997
300482.XSHE,-0.48258
300483.XSHE,-1.048159
300484.XSHE,0.30444
300485.XSHE,-0.381707
300486.XSHE,0.241272
300487.XSHE,1.17796
300488.XSHE,1.078151
300489.XSHE,2.703021
300490.XSHE,0.995019
300491.XSHE,2.291959
300492.XSHE,0.06209
300493.XSHE,0.917384
300494.XSHE,-0.099778
300496.XSHE,0.351335
300497.XSHE,1.128366
300498.XSHE,-1.40334
300499.XSHE,2.308593
300500.XSHE,-0.414452
300501.XSHE,-0.172058
300502.XSHE,2.451635
300503.XSHE,2.292548
300504.XSHE,0.647771
300505.XSHE,0.192732
300506.XSHE,0.71006
300507.XSHE,0.50143
300508.XSHE,1.756695
300509.XSHE,-0.075272
300510.XSHE,0.051096
300511.XSHE,-0.33289
300512.XSHE,-0.289792
300513.XSHE,0.103445
300514.XSHE,-0.229207
300515.XSHE,0.315843
300516.XSHE,0.915781
300517.XSHE,0.006608
300518.XSHE,2.346563
300519.XSHE,-0.924727
300520.XSHE,1.237197
300521.XSHE,0.656612
300522.XSHE,1.62051
300523.XSHE,-0.176129
300525.XSHE,-0.026159
300527.XSHE,-0.678434
300528.XSHE,0.477197
300529.XSHE,-1.244624
300530.XSHE,0.351566
300531.XSHE,0.368818
300532.XSHE,0.030064
300533.XSHE,-0.079299
300534.XSHE,0.258868
300535.XSHE,0.05076
300536.XSHE,0.689999
300537.XSHE,1.483644
300538.XSHE,0.997269
300539.XSHE,0.991515
300540.XSHE,0.15277
300541.XSHE,0.258267
300542.XSHE,-0.095636
300543.XSHE,-0.015685
300545.XSHE,1.240841
300546.XSHE,-0.031188
300547.XSHE,1.477983
300548.XSHE,2.703021
300549.XSHE,-0.018337
300550.XSHE,-0.150436
300551.XSHE,0.771327
300552.XSHE,0.34014
300553.XSHE,1.633999
300554.XSHE,1.288557
300555.XSHE,-0.039756
300556.XSHE,-0.063945
300557.XSHE,1.228969
300558.XSHE,1.041377
300559.XSHE,-0.314801
300560.XSHE,1.950053
300561.XSHE,0.365873
300562.XSHE,0.533477
300563.XSHE,1.10495
300564.XSHE,-0.394029
300565.XSHE,0.230411
300566.XSHE,2.119196
300567.XSHE,2.396901
300568.XSHE,0.989049
300569.XSHE,-0.275687
300570.XSHE,2.703021
300571.XSHE,2.16638
300572.XSHE,1.211847
300573.XSHE,-0.088622
300575.XSHE,-0.651337
300576.XSHE,1.911249
300577.XSHE,-0.784953
300578.XSHE,0.791379
300579.XSHE,-0.16579
300580.XSHE,0.366613
300581.XSHE,0.482452
300582.XSHE,0.497107
300583.XSHE,-0.321741
300584.XSHE,0.743976
300585.XSHE,0.38046
300586.XSHE,2.086738
300587.XSHE,0.300755
300588.XSHE,-0.042952
300589.XSHE,0.135961
300590.XSHE,0.96399
300591.XSHE,0.069077
300592.XSHE,1.481176
300593.XSHE,2.703021
300594.XSHE,0.10059
300595.XSHE,-0.491812
300596.XSHE,0.698527
300597.XSHE,-0.049453
300598.XSHE,-0.447864
300599.XSHE,0.186295
300600.XSHE,0.049278
300601.XSHE,-0.285478
300602.XSHE,2.549093
300603.XSHE,0.30126
300604.XSHE,2.587406
300605.XSHE,0.051731
300606.XSHE,2.161827
300607.XSHE,1.551102
300608.XSHE,0.273746
300609.XSHE,0.753667
300610.XSHE,-0.38425
300611.XSHE,-0.277652
300612.XSHE,0.188903
300613.XSHE,1.204608
300614.XSHE,-0.002703
